user,day,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,attack
JKF0465,05/04/2011,-0.03333378,-10.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,31880.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKF0465,05/03/2011,0.0333333,-11.033333,0.0333333,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,30665.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKM0303,09/02/2010,-1.0666666,-9.933333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,21149.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKM0303,09/01/2010,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,17169.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKM0303,08/31/2010,-1.0500002,-9.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,17883.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKF0465,12/22/2010,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,32137.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKF0465,12/21/2010,-0.05000019,-10.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,31245.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKF0465,12/20/2010,-0.0666666,-10.933333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,29046.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NLO0131,04/22/2010,-1.1000004,-9.9,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,37419.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NLO0131,04/21/2010,-0.8500004000000001,-10.15,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,40102.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NLO0131,04/20/2010,-1.0500002,-9.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,39643.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCH0519,12/16/2010,-1.0333338,-9.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,24926.33333333333,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCH0519,12/15/2010,-1.0500002,-9.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,3.0,25791.66666666667,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCH0519,12/14/2010,-0.7666664000000001,-10.233334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,28843.33333333333,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PTH0830,10/20/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,1,1,1,0.66666603,0.0,0.0,0.0,1.0,18480.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PTH0830,10/19/2010,-0.2666664,-10.733334,0.0,0.0,1,0,1,1,1,1,0.6333331999999999,0.0,0.0,0.0,1.0,22870.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PTH0830,10/18/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,1,1,1,0.5,0.0,0.0,0.0,1.0,22472.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZCF0590,08/02/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,23572.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZCF0590,07/30/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,20851.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZCF0590,07/29/2010,-0.2666664,-10.733334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,20645.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OHC0973,02/03/2011,0.7833333,-11.783333,0.7833333,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,20482.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OHC0973,02/02/2011,0.7666669,-11.766666,0.7666669,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28092.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OHC0973,02/01/2011,0.8499999,-11.85,0.8499999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,22040.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GZB0469,06/18/2010,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,22108.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GZB0469,06/17/2010,-0.05000019,-10.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,25098.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GZB0469,06/16/2010,0.0,-11.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,23208.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JRL0574,03/04/2010,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,27813.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JRL0574,03/03/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,26798.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JRL0574,03/02/2010,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,31563.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FRR0832,03/23/2010,-0.5,-10.5,0.0,0.0,1,0,1,1,1,1,0.43333244,0.0,0.0,1.0,1.0,35614.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FRR0832,03/22/2010,-0.25,-10.75,0.0,0.0,1,0,1,1,1,1,0.70000076,0.0,0.0,0.0,1.0,31303.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FRR0832,03/19/2010,-0.5500001999999999,-10.45,0.0,0.0,1,0,1,1,1,1,0.43333244,0.0,0.0,1.0,1.0,33647.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,12/09/2010,-0.2666664,-10.733334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,24317.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,12/08/2010,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,29048.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,12/07/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,29632.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKJ0698,05/06/2011,0.3000002,-11.3,0.3000002,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,21642.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKJ0698,05/05/2011,0.5,-11.5,0.5,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,24850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JKJ0698,05/04/2011,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,22069.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZCF0590,06/04/2010,-0.46666622,-10.533334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,30253.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZCF0590,06/03/2010,-0.39999962,-10.6,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28627.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZCF0590,06/02/2010,-0.41666698,-10.583333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,23573.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SOB0586,12/15/2010,-0.5500001999999999,-10.45,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,24520.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SOB0586,12/14/2010,-0.4499997999999999,-10.55,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,20706.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SOB0586,12/13/2010,-0.46666622,-10.533334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,23644.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,07/23/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,1,1,1,0.45000076,0.0,0.0,1.0,1.0,21688.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,07/22/2010,-0.4833335999999999,-10.516666,0.0,0.0,1,0,1,1,1,1,0.75,0.0,0.0,1.0,1.0,18041.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AJC0840,07/21/2010,-0.6499996,-10.35,0.0,0.0,1,0,1,1,1,1,0.3833332,0.0,0.0,1.0,1.0,22501.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAV0450,03/31/2011,-0.16666698,-10.833333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,30567.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAV0450,03/30/2011,0.16666651,-11.166666,0.16666651,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,33951.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAV0450,03/29/2011,-0.083333015,-10.916667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,27355.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CAN0842,06/15/2010,-0.41666698,-10.583333,0.0,0.0,1,0,1,1,1,1,0.56666756,0.0,0.0,1.0,1.0,24558.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CAN0842,06/14/2010,-0.4333334,-10.566667,0.0,0.0,1,0,1,1,1,1,0.46666718,0.0,0.0,0.0,1.0,27499.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CAN0842,06/11/2010,-0.5,-10.5,0.0,0.0,1,0,1,1,1,1,0.6166668000000001,0.0,0.0,0.0,1.0,24079.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NMG0766,03/28/2011,-0.3166665999999999,-10.683333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,25143.66666666667,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NMG0766,03/25/2011,-0.6333331999999999,-10.366667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,24643.66666666667,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NMG0766,03/24/2011,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,21995.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CJM0138,01/28/2010,-1.0500002,-9.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,26615.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CJM0138,01/27/2010,-0.8166666,-10.183333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,26239.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CJM0138,01/26/2010,-1.0333338,-9.966666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28836.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CLS0296,12/27/2010,-1.0666666,-9.933333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28597.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CLS0296,12/22/2010,-0.8000001999999999,-10.2,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28793.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CLS0296,12/21/2010,-0.75,-10.25,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28368.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AWM0764,01/26/2011,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,29704.66666666667,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AWM0764,01/25/2011,-0.35000038,-10.65,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,3.0,28396.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AWM0764,01/24/2011,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,3.0,27892.33333333333,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MSG0839,12/09/2010,-0.2666664,-10.733334,0.0,0.0,1,0,1,1,1,1,0.4833335999999999,0.0,0.0,1.0,1.0,28888.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MSG0839,12/08/2010,-0.25,-10.75,0.0,0.0,1,0,1,1,1,1,0.66666603,0.0,0.0,0.0,1.0,22868.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MSG0839,12/07/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,1,1,1,0.4833335999999999,0.0,0.0,0.0,1.0,26990.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TPH0474,12/16/2010,0.116666794,-11.116667,0.116666794,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,23465.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TPH0474,12/15/2010,-0.016666412,-10.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,21261.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TPH0474,12/14/2010,0.05000019,-11.05,0.05000019,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,25679.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAL0706,01/28/2010,0.3833332,-11.383333,0.3833332,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,37564.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAL0706,01/27/2010,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,33572.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAL0706,01/26/2010,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,35770.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CLH0703,09/09/2010,0.3499999,-11.35,0.3499999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,31897.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CLH0703,09/08/2010,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,39001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CLH0703,09/07/2010,0.4000000999999999,-11.4,0.4000000999999999,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,37442.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AIH0675,04/08/2010,-0.0666666,-10.933333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,9.0,31543.66666666667,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AIH0675,04/07/2010,0.01666689,-11.016666,0.01666689,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,9.0,32229.777777777777,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AIH0675,04/06/2010,0.099999905,-11.1,0.099999905,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,28107.44444444444,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TPH0474,02/26/2010,0.0333333,-11.033333,0.0333333,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28569.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TPH0474,02/25/2010,-0.0666666,-10.933333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,30130.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TPH0474,02/24/2010,-0.05000019,-10.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,29045.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JPA0667,07/14/2010,-0.05000019,-10.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,5.0,9.0,31153.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JPA0667,07/13/2010,0.05000019,-11.05,0.05000019,0.0,1,0,1,0,1,0,0.0,0.0,0.0,7.0,9.0,27833.88888888889,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JPA0667,07/12/2010,0.16666651,-11.166666,0.16666651,0.0,1,0,1,0,1,0,0.0,0.0,0.0,8.0,9.0,31281.222222222223,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,08/02/2010,-0.5166664000000001,-10.483334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,25827.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,07/30/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,25621.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MVF0594,07/29/2010,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,27742.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HRW0550,06/04/2010,0.1333332,-11.133333,0.1333332,0.0,1,0,1,0,1,0,0.0,0.0,0.0,5.0,9.0,35230.444444444445,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HRW0550,06/03/2010,0.01666689,-11.016666,0.01666689,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,9.0,31937.777777777777,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HRW0550,06/02/2010,0.25,-11.25,0.25,0.0,1,0,1,0,1,0,0.0,0.0,0.0,6.0,9.0,33182.88888888888,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TAC0300,10/04/2010,-1.0500002,-9.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,32639.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TAC0300,10/01/2010,-0.8500004000000001,-10.15,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28818.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TAC0300,09/30/2010,-0.9333334,-10.066667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,28628.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZSL0305,10/04/2010,-1.083333,-9.916667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,39100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZSL0305,10/01/2010,-0.8999995999999999,-10.1,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,38379.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZSL0305,09/30/2010,-0.9499998,-10.05,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,38359.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TLH0648,04/08/2010,-1.25,-9.75,0.0,0.0,1,0,1,1,1,1,2.2166672000000003,0.0,0.0,3.0,3.0,29357.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TLH0648,04/07/2010,-1.2333336,-9.766666,0.0,0.0,1,0,1,1,1,1,2.4833336,0.0,0.0,2.0,3.0,28014.33333333333,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TLH0648,04/06/2010,-1.25,-9.75,0.0,0.0,1,0,1,1,1,1,2.4666672000000003,0.0,0.0,2.0,3.0,29908.33333333333,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KLH0596,01/25/2010,-0.5,-10.5,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,31875.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KLH0596,01/22/2010,-0.3000002,-10.7,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,33231.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KLH0596,01/21/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28342.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MNR0829,10/01/2010,-0.3833332,-10.616667,0.0,0.0,1,0,1,1,1,1,0.6333331999999999,0.0,0.0,0.0,1.0,33285.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MNR0829,09/30/2010,-0.3166665999999999,-10.683333,0.0,0.0,1,0,1,1,1,1,0.5,0.0,0.0,0.0,1.0,30545.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MNR0829,09/29/2010,-0.4499997999999999,-10.55,0.0,0.0,1,0,1,1,1,1,0.7333335999999999,0.0,0.0,1.0,1.0,32013.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DID0650,12/20/2010,-1.1999998,-9.8,0.0,0.0,1,0,1,1,1,1,2.2666664,0.0,0.0,2.0,3.0,32058.66666666667,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DID0650,12/17/2010,-1.3166666,-9.683333,0.0,0.0,1,0,1,1,1,1,2.1166668,0.0,0.0,1.0,3.0,35038.666666666664,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DID0650,12/16/2010,-1.3166666,-9.683333,0.0,0.0,1,0,1,1,1,1,2.1833324,0.0,0.0,2.0,3.0,29165.33333333333,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MNR0829,01/15/2010,-0.5,-10.5,0.0,0.0,1,0,1,1,1,1,0.43333244,0.0,0.0,1.0,1.0,27693.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MNR0829,01/14/2010,-0.39999962,-10.6,0.0,0.0,1,0,1,1,1,1,0.56666756,0.0,0.0,1.0,1.0,28499.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MNR0829,01/13/2010,-0.5333338000000001,-10.466666,0.0,0.0,1,0,1,1,1,1,0.43333244,0.0,0.0,0.0,1.0,29093.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMJ0297,05/03/2011,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,25544.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMJ0297,05/02/2011,-1.0166664,-9.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,25629.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMJ0297,04/29/2011,-0.9333334,-10.066667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,22159.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HKB0418,04/13/2011,-0.19999981,-10.8,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,3.0,9.0,29567.44444444444,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HKB0418,04/12/2011,-0.083333015,-10.916667,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,9.0,32095.777777777777,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HKB0418,04/11/2011,-0.05000019,-10.95,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,2.0,8.0,27866.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LPH0572,02/19/2010,-0.28333378,-10.716666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28763.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LPH0572,02/18/2010,-0.666667,-10.333333,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,25471.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LPH0572,02/17/2010,-0.4833335999999999,-10.516666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,28934.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TJB0302,03/18/2011,-1.0166664,-9.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,22737.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TJB0302,03/17/2011,-1.0,-10.0,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,25030.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TJB0302,03/16/2011,-1.0166664,-9.983334,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,20920.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HSP0290,09/28/2010,-0.9833336,-10.016666,0.0,0.0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,26646.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
